,Latitude,Longitude,Structure_Material,Structure_Type,Town,Bridge_Owner,Bridge_Identification_Number__B,Year_Built,Year_Reconstructed,Structure_Length,Structurally_Deficient,Structure_Category
6641,42.522762,-71.72364,1.0,2,Leominster,0,1NT,1975,0,38.7,0,1
6642,42.522882,-71.72263383,1.0,2,Leominster,0,1NU,1975,0,47.9,0,1
6643,42.528871,-71.73412383,1.0,2,Leominster,0,1NV,1975,0,44.2,0,1
6644,42.37260297,-71.03902497,1.0,2,Boston,0,BKU,1961,0,14.3,0,1
6645,42.03896983,-71.859166,1.0,2,Webster,0,1QH,1969,0,42.7,0,1
6646,42.05411083,-71.861737,1.0,2,Webster,0,1QJ,1969,0,25.3,0,1
6647,42.05415278,-71.86206389,1.0,2,Webster,0,1QK,1969,0,25.3,0,1
6648,42.06074183,-71.85915783,1.0,2,Webster,0,1QL,1969,0,28.7,0,1
6649,42.060696,-71.859486,1.0,2,Webster,0,1QM,1969,0,28.7,0,1
6650,42.37446097,-71.07159697,1.0,3,Boston,0,3EA,1970,0,124.0,0,1
6651,42.375357,-71.073024,1.0,3,Boston,0,3EB,1970,0,198.7,0,1
6652,42.32054097,-71.05307897,1.0,2,Boston,0,3EC,1958,1984,466.6,0,1
6653,42.38125397,-71.076661,1.0,3,Boston,0,3ED,1970,0,167.6,0,1
6654,42.06463697,-73.400951,3.0,1,Sheffield,0,08C,1956,0,7.5,0,1
6655,42.11099997,-73.393304,3.0,1,Sheffield,0,08D,1956,0,8.2,0,1
6656,42.24545597,-73.20431297,1.0,2,Tyringham,0,08E,1938,0,13.7,1,1
6657,42.22257297,-73.182477,1.0,2,Tyringham,0,08F,1938,0,7.9,0,1
6658,42.22571297,-73.19400797,1.0,2,Tyringham,0,08G,1939,0,9.4,1,1
6659,42.307118,-71.56590683,3.0,2,Southborough,0,1U8,1962,0,34.7,0,1
6660,42.313509,-71.56773597,1.0,2,Southborough,0,1U9,1962,0,97.5,0,1
6661,42.31339797,-71.568251,1.0,2,Southborough,0,1UA,1962,0,100.9,0,1
6662,42.31506,-71.56839483,3.0,2,Southborough,0,1UB,1963,0,35.4,0,1
6663,42.31494683,-71.56889483,3.0,2,Southborough,0,1UC,1963,0,33.5,0,1
6664,42.422516,-72.988433,3.0,1,Worthington,0,0CT,1924,1995,8.5,0,1
6665,42.58917197,-73.11308597,1.0,2,Cheshire,0,0CU,1940,1993,12.0,0,1
6666,42.590138,-73.113888,1.0,2,Cheshire,0,0CV,1929,1995,18.3,0,1
6667,42.25453797,-73.365645,3.0,5,Great Barrington,0,0CW,1969,0,33.5,1,1
6668,42.42727397,-72.92265797,1.0,2,Worthington,0,0CX,1938,0,20.4,0,1
6669,42.29823497,-71.408602,4.0,2,Framingham,0,28B,1931,2004,31.4,0,1
6670,42.43153997,-71.507474,3.0,1,Stow,0,28D,1967,0,6.8,0,1
6671,42.40480697,-71.526424,4.0,2,Stow,0,28E,1947,0,51.8,1,1
6672,42.602904,-71.627594,3.0,6,Groton,0,28F,1996,0,22.3,0,1
6674,42.226267,-72.050014,2.0,1,East Brookfield,0,6P1,1926,0,6.7,0,2
6675,42.18180497,-72.031092,1.0,19,East Brookfield,0,6P2,1972,0,4.1,0,2
6678,42.18795097,-71.896673,2.0,7,Oxford,0,BJL,2014,0,10.4,0,1
6679,41.82554167,-71.12693333,3.0,1,Dighton,0,BJM,2014,0,12.5,0,1
6681,42.3628,-71.05369722,1.0,2,Boston,0,BKV,1961,0,10.0,0,1
6682,42.677802,-73.21114197,1.0,2,Williamstown,0,BKW,2016,0,39.1,0,1
6683,42.23416667,-72.87777778,4.0,2,Huntington,0,BKX,2016,0,49.4,0,1
6684,42.189646,-71.84749483,1.0,2,Auburn,0,1QN,1965,0,56.7,0,1
6685,42.190088,-71.846804,1.0,2,Auburn,0,1QP,1965,0,56.7,0,1
6686,42.19329783,-71.846359,1.0,2,Auburn,0,1QQ,1965,0,26.5,0,1
6687,42.19318283,-71.845973,1.0,2,Auburn,0,1QR,1965,0,26.9,0,1
6688,42.19539783,-71.84551783,1.0,2,Auburn,0,1QT,1965,0,107.0,0,1
6689,42.38236297,-71.07661297,1.0,3,Boston,0,3EE,1970,0,134.7,0,1
6690,42.383108,-71.07679,1.0,2,Boston,0,3EG,1970,0,370.0,0,1
6691,42.31972797,-71.05288097,1.0,2,Boston,0,3EH,1958,1984,156.1,0,1
6692,42.32024797,-71.052586,1.0,2,Boston,0,3EJ,1958,1984,125.0,0,1
6693,42.343651,-73.08915,1.0,2,Washington,0,08J,1930,1970,7.3,1,1
6694,42.36569097,-73.11609197,3.0,1,Washington,0,08K,1939,1993,7.3,0,1
6695,42.33374597,-73.36755497,1.0,2,West Stockbridge,0,08L,1992,0,19.5,0,1
6696,42.147514,-71.484239,1.0,2,Milford,0,1UD,1968,0,43.0,0,1
6697,42.14754283,-71.48472983,1.0,2,Milford,0,1UE,1968,0,43.0,0,1
6698,42.152746,-71.48689697,1.0,2,Milford,0,1UF,1968,0,23.8,0,1
6699,42.153015,-71.48632883,1.0,2,Milford,0,1UG,1968,0,23.8,0,1
6700,42.15461497,-71.48817097,1.0,2,Milford,0,1UH,1968,0,29.3,0,1
6701,42.569059,-73.03138197,2.0,4,Savoy,0,0D0,1932,0,8.2,0,1
6702,42.567497,-73.03695197,2.0,4,Savoy,0,0D1,1932,0,8.8,0,1
6703,42.07853597,-72.970285,3.0,1,Granville,0,0D2,1956,0,12.8,0,1
6704,42.52704083,-71.53678883,1.0,2,Harvard,0,218,1950,1990,43.0,0,1
6705,42.522742,-71.56704983,1.0,2,Harvard,0,219,1950,1992,32.9,0,1
6706,42.45034183,-71.58172383,1.0,2,Bolton,0,21A,1963,0,95.7,0,1
6707,42.26113056,-71.5628125,1.0,2,Hopkinton,0,21B,1966,0,83.8,0,1
6708,42.186931,-71.889486,1.0,2,Auburn,0,21C,1993,0,21.3,0,1
6709,42.575305,-72.95355897,1.0,2,Hawley,0,0HM,1939,0,14.6,1,1
6710,42.578437,-72.962523,1.0,2,Hawley,0,0HN,1939,0,14.6,0,1
6711,42.57913597,-72.96836997,1.0,2,Hawley,0,0HP,1940,0,33.2,0,1
6712,42.608702,-72.88516797,1.0,2,Hawley,0,0HR,1940,0,11.9,0,1
6713,42.38046097,-71.077509,4.0,5,Boston,0,9TT,1999,0,263.0,0,1
6714,42.378408,-71.07639297,4.0,5,Boston,0,9TX,1999,0,132.3,0,1
6715,42.37766297,-71.075771,4.0,5,Boston,0,9TY,1999,0,127.7,0,1
6716,42.605761,-71.598509,6.0,4,Groton,0,28G,1930,0,28.7,0,1
6718,42.47405,-71.44555556,1.0,2,Acton,0,28J,1950,1990,14.3,0,1
6719,42.475946,-71.46774397,6.0,4,Acton,0,28K,1907,1998,6.7,0,1
6720,42.48700097,-71.54487797,4.0,2,Boxborough,0,28L,1963,0,98.5,1,1
6721,42.20271,-72.050752,2.0,19,East Brookfield,0,6P5,1938,0,6.1,0,2
6722,42.56147397,-71.956207,2.0,19,Gardner,0,6P6,1961,0,3.0,0,3
6723,42.56180897,-71.956174,2.0,19,Gardner,0,6P7,1961,0,3.0,0,3
6724,42.55284,-71.97298997,5.0,1,Gardner,0,6P8,1901,0,4.3,0,2
6725,42.56456597,-72.0116,2.0,4,Gardner,0,6P9,1929,0,5.7,1,2
6726,42.56541897,-71.97862397,2.0,19,Gardner,0,6PA,1961,0,3.8,0,2
6727,42.286524,-71.14773997,1.0,2,Boston,0,4EN,1921,0,11.3,1,1
6728,42.364252,-71.116905,2.0,11,Boston,0,4EP,1924,0,85.3,0,1
6729,42.364159,-71.11799397,2.0,4,Boston,0,4EQ,1954,0,19.8,0,1
6730,42.321409,-71.052516,1.0,2,Boston,0,4ER,1956,1983,68.3,0,1
6731,42.368616,-71.071866,1.0,2,Boston,0,4ET,1906,2011,35.4,0,1
6732,42.41583897,-71.89606297,1.0,19,Princeton,0,6V1,1980,0,4.2,0,2
6735,42.46705597,-71.82788397,2.0,1,Princeton,0,6V3,1928,0,5.5,0,2
6743,42.155836,-72.55763397,2.0,19,Chicopee,0,AHJ,1993,0,8.8,0,1
6744,42.276477,-72.71643797,6.0,1,Easthampton,0,0L8,1940,0,27.8,0,1
6745,42.265239,-72.668288,3.0,1,Easthampton,0,0L9,1957,0,12.6,0,1
6746,42.266716,-72.691281,4.0,2,Easthampton,0,0LA,1938,0,35.9,0,1
6747,42.279881,-72.65425897,6.0,1,Easthampton,0,0LB,1971,0,43.3,0,1
6748,42.291184,-72.640262,6.0,1,Northampton,0,0RC,1940,0,18.9,1,1
6749,42.35403333,-72.70301389,2.0,11,Northampton,0,0RD,1929,0,13.4,0,1
6750,42.31443183,-71.416544,4.0,2,Framingham,0,4P8,1957,1989,54.9,0,1
6751,42.314556,-71.41543197,1.0,2,Framingham,0,4P9,1957,1988,20.5,0,1
6752,42.31472097,-71.415395,1.0,2,Framingham,0,4PA,1957,1989,20.5,0,1
6753,42.309435,-71.43642597,4.0,2,Framingham,0,4PB,1957,1988,37.2,0,1
6754,42.30948697,-71.43648,4.0,2,Framingham,0,4PC,1957,1989,36.7,0,1
6757,42.61151397,-72.60342797,1.0,2,Greenfield,0,0XR,1962,0,60.8,1,1
6758,42.612628,-72.602742,1.0,2,Greenfield,0,0XT,1962,0,66.0,1,1
6759,42.61314111,-72.59950194,1.0,2,Greenfield,0,0XU,1962,0,48.6,0,1
6760,42.614775,-72.598355,1.0,2,Greenfield,0,0XV,1962,0,74.1,0,1
6761,42.63910097,-72.572519,1.0,2,Greenfield,0,0XW,1961,1986,31.8,0,1
6763,42.493523,-71.539321,2.0,19,Boxborough,0,7P1,1962,0,5.2,0,2
6764,42.493864,-71.54008297,2.0,19,Boxborough,0,7P2,1962,0,5.2,0,2
6766,42.680001,-72.046914,2.0,11,Winchendon,0,198,1927,0,23.2,0,1
6767,42.57136944,-72.12819444,1.0,2,Phillipston,0,199,1969,0,32.4,0,1
6768,42.57109167,-72.12864722,1.0,2,Phillipston,0,19A,1969,0,32.6,0,1
6769,42.57648889,-72.17051944,1.0,2,Phillipston,0,19B,1959,2010,19.4,0,1
6770,42.555085,-72.036652,1.0,2,Templeton,0,19C,1969,0,28.7,0,1
6772,42.352072,-71.48590197,2.0,19,Marlborough,0,7R9,1928,0,4.6,0,2
6774,42.225681,-71.17777597,4.0,2,Westwood,0,7RD,2003,0,49.4,0,1
6775,41.90326697,-71.07570597,4.0,2,Taunton,0,3M2,1975,0,54.9,0,1
6776,41.631286,-71.054006,3.0,1,Westport,0,3M3,1938,1967,13.4,0,1
6777,41.88599897,-71.02997997,1.0,2,Raynham,0,3M4,1945,0,29.0,0,1
6785,41.65406,-70.908782,4.0,2,Fairhaven,0,3PW,1972,0,54.3,0,1
6786,41.654138,-70.90680197,4.0,2,Fairhaven,0,3PX,1974,0,55.8,0,1
6787,41.65869397,-70.88774497,4.0,2,Fairhaven,0,3PY,1972,0,61.0,0,1
6788,41.65925897,-70.88141,4.0,2,Fairhaven,0,3Q0,1972,0,75.9,0,1
6789,42.16874097,-71.358658,4.0,2,Millis,0,AVL,2003,0,30.0,0,1
6790,41.678325,-70.916953,3.0,1,Acushnet,0,AVM,2002,0,59.8,0,1
6792,42.44539444,-71.35073333,3.0,5,Concord,0,2DR,1991,0,22.6,0,1
6793,42.451742,-71.371718,2.0,11,Concord,0,2DT,1934,0,26.8,1,1
6794,42.458075,-71.381375,3.0,5,Concord,0,2DU,1988,0,21.0,0,1
6795,42.465733,-71.39123997,2.0,11,Concord,0,2DV,1904,1934,23.2,0,1
6796,42.418461,-71.214865,1.0,2,Lexington,0,2DW,1965,0,50.0,0,1
6797,42.58,-71.486569,5.0,11,Westford,0,AYP,1900,2005,4.0,0,2
6798,42.210785,-72.34657197,3.0,6,Belchertown,0,AYT,2005,0,28.5,0,1
6799,42.652428,-71.672262,3.0,6,Townsend,0,AYU,2004,0,30.4,0,1
6800,42.172964,-71.20479,3.0,1,Norwood,0,AYV,2010,0,13.4,0,1
6801,42.380701,-71.85622383,2.0,7,Holden,0,AYW,2009,0,13.3,0,1
6802,42.14988,-71.250135,5.0,11,Walpole,0,413,1900,0,9.1,0,1
6803,42.151425,-71.24740697,3.0,1,Walpole,0,414,1986,0,14.3,0,1
6804,42.16714497,-71.22568497,3.0,1,Walpole,0,415,1985,0,15.5,0,1
6805,41.96333097,-71.073254,8.0,1,Raynham,0,416,1937,2010,11.1,0,1
6806,41.88599597,-71.005508,3.0,1,Raynham,0,417,1987,0,13.4,0,1
6807,42.41027283,-71.68177783,4.0,2,Clinton,0,B3C,2008,0,62.0,0,1
6808,42.05555556,-72.88972222,1.0,19,Granville,0,B3D,1946,0,1.8,0,3
6809,42.26732778,-71.20254444,4.0,2,Dedham,0,B3E,2014,0,97.6,0,1
6810,42.49295997,-71.256758,3.0,6,Bedford,0,B3F,2009,0,11.5,0,1
6813,42.45282797,-71.40928097,3.0,2,Concord,0,2KM,1978,0,26.5,0,1
6814,42.44206497,-71.426364,1.0,2,Concord,0,2KN,1958,0,24.4,0,1
6815,42.57656944,-71.06965278,1.0,2,North Reading,0,2KP,1947,0,13.1,0,1
6816,41.693713,-70.16972097,6.0,1,Dennis,0,46N,1970,0,47.5,0,1
6817,41.69404097,-70.169764,2.0,1,Dennis,0,46P,1954,0,46.9,0,1
6818,42.10736,-70.80862,2.0,11,Hanover,0,46Q,1930,1998,38.9,0,1
6819,41.700918,-70.119888,4.0,2,Harwich,0,46T,1955,2003,37.5,0,1
6820,42.05495497,-71.61626697,1.0,2,Uxbridge,0,B9N,2012,0,35.5,0,1
6821,41.935743,-70.65664597,2.0,7,Plymouth,0,498,1950,1978,17.4,0,1
6822,41.944338,-70.675199,2.0,7,Plymouth,0,499,1950,1978,19.2,0,1
6823,41.944513,-70.675145,2.0,7,Plymouth,0,49A,1950,1978,19.2,0,1
6824,41.9545,-70.682269,3.0,2,Plymouth,0,49B,1992,0,38.7,0,1
6825,42.728408,-71.20510697,3.0,2,Methuen,0,2UT,1959,1974,37.5,0,1
6826,42.79603,-71.10153097,1.0,2,Haverhill,0,2WP,1961,0,59.7,0,1
6827,42.79636097,-71.102024,1.0,2,Haverhill,0,2WQ,1961,0,59.1,0,1
6828,42.80463889,-71.06588889,1.0,2,Haverhill,0,2WR,1964,0,38.7,0,1
6829,42.80527778,-71.06579167,1.0,2,Haverhill,0,2WT,1964,0,38.7,0,1
6830,42.80239444,-71.05213333,1.0,2,Haverhill,0,2WU,1964,0,42.4,0,1
6832,42.18889,-71.897914,1.0,2,Oxford,0,1D5,1964,0,23.2,0,1
6833,42.397474,-71.916273,3.0,1,Rutland,0,1D6,1958,0,7.0,0,1
6834,42.297856,-71.754107,2.0,11,Shrewsbury,0,1D7,1939,1993,7.3,0,1
6835,42.08315483,-72.040811,1.0,2,Southbridge,0,1D8,1956,1995,28.7,0,1
6836,42.07787497,-72.03176797,5.0,11,Southbridge,0,1D9,1904,0,14.6,0,1
6837,42.06738333,-72.00776944,1.0,2,Southbridge,0,1DA,1956,1995,28.7,0,1
6838,42.09048083,-72.02177861,2.0,4,Southbridge,0,1DC,1956,0,8.8,0,1
6839,42.07952397,-72.02655,1.0,2,Southbridge,0,1DD,1956,0,17.1,0,1
6840,42.242375,-71.80901783,3.0,2,Worcester,0,1E3,1924,1987,24.4,0,1
6841,42.30655383,-71.765561,2.0,19,Worcester,0,1E5,1960,0,7.6,0,1
6842,42.271571,-71.79670783,1.0,2,Worcester,0,1E6,1953,1973,16.2,0,1
6843,42.244908,-71.83366497,3.0,1,Worcester,0,1E7,1958,0,10.1,0,1
6844,41.79921497,-71.06004797,1.0,2,Freetown,0,3M6,1960,0,14.6,0,1
6845,41.654358,-70.169706,8.0,1,Dennis,0,ACQ,1995,0,9.1,0,1
6846,42.105634,-71.286961,2.0,7,Walpole,0,3M8,1952,0,6.1,0,1
6847,42.17613997,-72.47287197,1.0,2,Ludlow,0,5N9,1938,0,4.3,0,2
6851,42.45861111,-72.38083333,2.0,19,New Salem,0,5NE,1940,0,2.4,0,3
6853,41.994453,-70.71960597,1.0,2,Kingston,0,AGC,1954,1978,15.5,0,1
6854,41.99822197,-70.72152597,4.0,2,Kingston,0,AF0,1955,1979,34.7,0,1
6855,41.99710797,-70.72096297,1.0,2,Kingston,0,AGD,1955,1978,74.1,1,1
6856,41.71184,-70.93924597,1.0,2,New Bedford,0,3Q2,1964,0,36.0,0,1
6857,42.593667,-73.14145297,1.0,10,Cheshire,0,5WE,2011,0,21.0,0,1
6859,42.624419,-73.09409597,3.0,6,Adams,0,5WK,2006,0,15.3,0,1
6860,42.18786697,-73.413262,8.0,12,Great Barrington,0,AVQ,1999,0,18.5,0,1
6861,42.09742583,-71.459232,3.0,1,Bellingham,0,AVR,2000,0,10.7,0,1
6862,42.72736197,-71.19034,2.0,1,Methuen,0,AVT,2003,0,12.8,0,1
6863,42.794507,-70.876823,4.0,2,Newbury,0,AVU,1998,0,174.0,0,1
6865,42.41824797,-71.21530697,1.0,2,Lexington,0,2DX,1965,0,50.0,0,1
6866,42.42180556,-71.23173611,3.0,2,Lexington,0,2DY,1965,0,43.9,0,1
6867,42.421543,-71.231767,3.0,2,Lexington,0,2E0,1965,0,43.9,0,1
6868,42.21635297,-71.94182497,9.0,19,Leicester,0,AYX,2004,0,7.9,0,1
6870,41.91781197,-71.305796,2.0,19,Attleboro,0,B0V,2004,0,6.4,0,1
6871,42.42586897,-71.90621897,3.0,6,Princeton,0,B10,2010,0,16.3,0,1
6872,41.770465,-71.09883,1.0,2,Freetown,0,418,1986,0,17.7,0,1
6873,41.798048,-70.996335,1.0,2,Lakeville,0,419,1984,0,23.5,0,1
6874,41.74219097,-71.129654,1.0,3,Fall River,0,41A,1954,2010,47.9,0,1
6875,41.71324897,-71.118182,1.0,2,Fall River,0,41B,1955,0,40.5,0,1
6876,42.114269,-70.941924,3.0,1,Abington,0,41C,1956,0,7.0,1,1
6877,42.57715,-71.15216597,4.0,2,Wilmington,0,2KQ,1958,0,76.2,0,1
6878,42.56806197,-71.21510497,5.0,11,Billerica,0,2KR,1932,0,6.4,0,1
6879,42.53617297,-71.13043397,3.0,2,Reading,0,2KU,1958,0,36.6,0,1
6880,42.53736111,-71.13513889,1.0,2,Wilmington,0,2KV,1957,0,79.2,1,1
6881,41.98811297,-70.71749197,4.0,2,Kingston,0,46U,1948,2003,36.6,0,1
6882,41.778167,-70.00343397,4.0,2,Orleans,0,46V,1957,1987,48.5,0,1
6883,41.954988,-70.66298397,2.0,11,Plymouth,0,46W,1908,1919,13.5,0,1
6884,41.942202,-70.62297497,3.0,1,Plymouth,0,46X,1958,0,9.4,0,1
6885,41.93863,-70.61338497,1.0,2,Plymouth,0,46Y,1950,0,52.4,1,1
6886,42.11599797,-72.20158,3.0,4,Brimfield,0,B9Q,2012,0,19.8,0,1
6887,41.986164,-71.32959,2.0,19,North Attleboro,0,B9R,2009,0,3.5,0,2
6888,42.70877778,-73.20333333,2.0,19,Williamstown,0,B9T,2013,0,5.6,0,2
6889,42.43336,-71.81093683,1.0,2,Sterling,0,B9U,2011,0,14.8,0,1
6890,41.63712197,-70.92221997,1.0,2,New Bedford,0,B9W,2013,0,31.4,0,1
6891,41.954408,-70.682468,3.0,2,Plymouth,0,49C,1992,0,38.1,0,1
6892,41.96698097,-70.697215,1.0,2,Plymouth,0,49D,1958,1978,14.3,0,1
6893,41.966856,-70.697359,1.0,2,Plymouth,0,49E,1958,1978,14.3,0,1
6894,42.166052,-70.892914,1.0,2,Rockland,0,49F,1960,2007,49.4,0,1
6895,42.165869,-70.893499,1.0,2,Rockland,0,49G,1960,2007,49.4,0,1
6896,42.731915,-71.20368,3.0,2,Methuen,0,2UU,1959,1974,34.1,0,1
6897,42.73512997,-71.20361597,3.0,2,Methuen,0,2UV,1959,1974,39.9,0,1
6898,42.74080297,-71.20740297,2.0,1,Methuen,0,2UW,1959,1972,6.7,0,1
6899,42.74292297,-71.20922097,3.0,2,Methuen,0,2UX,1959,1974,37.8,0,1
6900,42.625216,-71.178009,3.0,2,Andover,0,2UY,1957,1988,17.1,0,1
6901,42.80275833,-71.05176389,1.0,2,Haverhill,0,2WV,1964,0,42.4,0,1
6902,42.80580556,-71.03333333,1.0,2,Haverhill,0,2WW,1964,0,38.7,0,1
6903,42.80631944,-71.03359722,1.0,2,Haverhill,0,2WX,1964,0,40.9,0,1
6904,42.81661111,-71.02197222,1.0,2,Haverhill,0,2WY,1964,0,35.0,0,1
6905,42.81702778,-71.02243056,1.0,2,Haverhill,0,2X0,1964,0,34.0,0,1
6906,42.46395297,-71.85987297,2.0,1,Princeton,0,6V5,1937,0,4.6,1,2
6908,42.39064197,-71.982415,2.0,19,Rutland,0,6V9,1938,0,4.3,0,2
6919,42.26787997,-72.666781,3.0,1,Easthampton,0,0LC,1956,0,12.2,0,1
6920,42.24363333,-72.658025,3.0,5,Easthampton,0,0LD,1956,2011,12.6,0,1
6922,42.28351397,-72.735803,3.0,2,Easthampton,0,0LF,1992,0,15.9,0,1
6925,42.306555,-71.44287097,4.0,2,Framingham,0,4PD,1957,1992,60.0,0,1
6926,42.304079,-71.44704,1.0,2,Framingham,0,4PE,1957,1993,87.8,0,1
6927,42.30172797,-71.454115,4.0,2,Framingham,0,4PF,1957,1994,106.4,0,1
6928,42.31133783,-71.38585283,1.0,2,Framingham,0,4PG,1957,1993,11.4,0,1
6929,42.300547,-71.47027597,4.0,2,Framingham,0,4PH,1957,1978,39.3,1,1
6933,42.63934197,-72.572894,1.0,2,Greenfield,0,0XX,1961,1986,30.4,0,1
6934,42.64781111,-72.56260278,1.0,2,Greenfield,0,0XY,1965,1986,43.3,0,1
6935,42.64826111,-72.56271389,1.0,2,Greenfield,0,0Y0,1965,0,43.1,0,1
6936,42.37234697,-72.632895,6.0,19,Hatfield,0,0Y1,1963,0,6.7,0,1
6937,42.372179,-72.63340597,6.0,19,Hatfield,0,0Y2,1963,0,6.7,0,1
6941,42.316526,-71.391317,2.0,19,Framingham,0,7P8,1965,0,5.8,0,2
6942,42.27544497,-71.40521597,2.0,1,Framingham,0,7P9,1922,1951,9.8,0,2
6944,42.018808,-71.26667997,1.0,2,Mansfield,0,3JH,1910,1934,9.1,1,1
6945,42.04885,-71.196779,2.0,19,Mansfield,0,3JJ,1955,0,6.7,0,1
6948,42.61116667,-72.73302778,2.0,19,Shelburne,0,BJT,1954,0,3.0,0,2
6951,42.07888889,-73.07305556,1.0,10,Sandisfield,0,BL5,2015,0,34.7,0,1
6952,42.274295,-71.755153,4.0,11,Shrewsbury,0,BL6,2015,0,265.1,0,1
6953,42.45083889,-70.97866667,1.0,16,Lynn,0,BL8,2013,0,146.0,0,1
6954,42.195675,-71.845398,1.0,2,Auburn,0,1QU,1965,0,111.6,0,1
6955,42.20558183,-71.839465,1.0,2,Auburn,0,1QV,1965,2013,73.5,0,1
6956,42.209425,-71.83762797,1.0,2,Auburn,0,1QW,1965,2004,37.8,0,1
6957,42.20955297,-71.83785297,1.0,2,Auburn,0,1QX,1965,2004,37.8,0,1
6958,42.217916,-71.83015,2.0,19,Auburn,0,1QY,1965,0,14.3,0,1
6959,42.258289,-71.041844,7.0,6,Milton,0,3EL,1954,1997,38.0,0,1
6960,42.428446,-71.103183,1.0,2,Medford,0,3EM,1961,0,45.4,0,1
6961,42.42987097,-71.103097,1.0,2,Medford,0,3EN,1961,1994,44.4,0,1
6962,42.43166897,-71.10266797,1.0,2,Medford,0,3EP,1962,0,62.2,0,1
6963,42.34796697,-73.365317,2.0,1,West Stockbridge,0,08P,1939,0,7.3,0,1
6964,42.68344797,-73.204604,1.0,2,Williamstown,0,08R,1949,0,25.0,0,1
6965,42.71448397,-73.214264,3.0,1,Williamstown,0,08U,1976,0,10.1,0,1
6966,42.15506883,-71.48765083,1.0,2,Milford,0,1UJ,1968,0,29.3,0,1
6967,42.16667078,-71.508773,1.0,2,Milford,0,1UK,1967,0,33.5,0,1
6968,42.166203,-71.50874383,1.0,2,Milford,0,1UL,1967,0,32.9,0,1
6969,42.181525,-71.52777897,1.0,2,Milford,0,1UM,1967,0,26.2,0,1
6970,42.18051283,-71.528627,1.0,2,Milford,0,1UN,1967,0,27.1,0,1
6971,42.069597,-73.34016097,1.0,10,Sheffield,0,0D5,1925,1988,32.0,1,1
6972,42.16606197,-72.83054197,3.0,2,Russell,0,0D6,1956,0,18.9,0,1
6973,42.608322,-73.131304,4.0,2,Adams,0,0D8,1951,0,76.5,0,1
6974,42.189526,-71.87739797,3.0,6,Auburn,0,21D,1994,0,21.6,0,1
6975,42.208266,-71.83130097,1.0,3,Auburn,0,21E,1934,1983,39.3,0,1
6976,42.20741,-72.10244,3.0,5,Brookfield,0,21F,1987,0,18.1,0,1
6977,42.21078284,-72.085183,3.0,5,Brookfield,0,21G,1984,0,16.5,0,1
6978,42.17538297,-71.935364,3.0,1,Charlton,0,21H,1914,1985,18.9,0,1
6979,42.60497997,-72.91201397,1.0,2,Hawley,0,0HT,1939,0,13.7,0,1
6980,42.71801897,-72.818493,1.0,2,Heath,0,0HU,1940,0,7.0,1,1
6981,42.67569997,-72.78435897,1.0,2,Heath,0,0HV,1940,0,7.7,0,1
6982,42.67719,-72.781379,1.0,2,Heath,0,0HW,1940,0,11.2,0,1
6983,42.376316,-71.074526,4.0,5,Boston,0,9U0,1999,0,260.0,0,1
6984,42.42844697,-71.468614,5.0,11,Maynard,0,28M,1900,1922,18.3,0,1
6985,42.43453997,-71.528636,2.0,4,Stow,0,28N,1952,0,10.4,0,1
6986,42.390408,-71.570254,5.0,11,Hudson,0,28P,1900,1940,18.6,1,1
6987,42.29999,-71.359932,4.0,2,Natick,0,28Q,1931,0,30.0,1,1
6988,42.44094111,-71.429485,1.0,2,Acton,0,28R,1953,0,23.7,0,1
6989,42.58468597,-72.01186597,2.0,1,Gardner,0,6PB,1930,0,4.3,0,2
6991,42.588382,-72.01716897,2.0,1,Gardner,0,6PD,1930,0,4.3,0,2
6992,42.61423889,-72.00316583,2.0,19,Gardner,0,6PE,1972,0,2.4,0,3
6993,42.60493797,-71.990662,2.0,19,Gardner,0,6PF,1972,1980,4.3,0,2
7000,42.46679497,-71.021771,2.0,19,Saugus,0,BK6,2003,0,27.6,0,1
7001,42.60233333,-71.19011111,1.0,3,Tewksbury,0,BK7,2002,0,10.0,0,2
7002,42.30391197,-71.04783297,1.0,16,Boston,0,4EU,1927,1978,140.2,1,1
7003,42.371751,-71.13286397,1.0,9,Boston,0,4EV,1950,0,112.2,1,1
7004,42.237653,-71.12518797,2.0,11,Boston,0,4EW,1939,0,24.4,0,1
7006,42.453598,-73.234372,1.0,2,Pittsfield,0,BK9,2016,0,32.8,0,1
7007,42.69469,-72.896398,1.0,2,Rowe,0,BKC,1985,0,9.9,0,1
7010,41.70182283,-71.16287483,1.0,2,Fall River,0,BLD,2015,0,26.3,0,1
7011,42.22243783,-71.827087,3.0,2,Auburn,0,1R0,1965,2004,47.5,0,1
7012,42.222489,-71.82737897,3.0,2,Auburn,0,1R1,1965,2004,35.5,0,1
7013,42.22610383,-71.82642183,2.0,19,Auburn,0,1R2,1965,0,8.5,0,1
7014,42.33140997,-71.68961897,1.0,2,Boylston,0,1R3,1968,0,24.4,0,1
7015,42.33265883,-71.68010983,1.0,2,Northborough,0,1R4,1968,0,47.9,0,1
7016,42.40253597,-71.036505,1.0,2,Chelsea,0,3EQ,1955,0,41.1,1,1
7017,42.41519697,-71.031332,1.0,2,Revere,0,3ER,1957,1992,43.3,0,1
7018,42.417234,-71.031058,1.0,2,Revere,0,3ET,1957,1992,39.3,0,1
7019,42.435402,-71.07116297,1.0,2,Malden,0,3EU,1976,0,19.2,0,1
7020,42.34917997,-71.09204097,1.0,2,Boston,0,3EV,1917,1974,17.7,0,1
